Date,GARCH,ML,Realized,HAR,Hybrid_Weighted,Forecast_Vol,Realized_Vol,GARCH_Vol,ML_Vol,Rolling_Weight_GARCH,Rolling_Weight_ML,Log_Return,VaR_normal,VaR_student_t
2023-09-21,0.1355050605531066,0.14232300463255554,0.10344093254039069,0.1355050605531066,0.13891403259283108,0.13891403259283108,0.10344093254039069,0.1355050605531066,0.14232300463255554,0.5,0.5,-0.009862490518278087,-0.014393721825454613,-0.01700430722597746
2023-09-22,0.12491907858866513,0.14255495014120945,0.11043973891017392,0.12491907858866513,0.1337370143649373,0.1337370143649373,0.11043973891017392,0.12491907858866513,0.14255495014120945,0.5,0.5,0.024221710216685635,-0.013857299702600934,-0.016370594369050903
2023-09-25,0.13097929564906688,0.1632055997948747,0.23332003285438258,0.13097929564906688,0.14709244772197078,0.14709244772197078,0.23332003285438258,0.13097929564906688,0.1632055997948747,0.5,0.5,-0.005616577120209851,-0.015241136806826346,-0.01800541763132502
2023-09-26,0.22886292774248862,0.18702059986557198,0.22979399213060525,0.22886292774248862,0.2079417638040303,0.2079417638040303,0.22979399213060525,0.22886292774248862,0.18702059986557198,0.5,0.5,-0.007710131244900811,-0.021546101918029418,-0.025453912544598084
2023-09-27,0.22218165228077152,0.21038088928400556,0.22899096779165434,0.22218165228077152,0.21628127078238854,0.21628127078238854,0.22899096779165434,0.22218165228077152,0.21038088928400556,0.5,0.5,0.009245061729077167,-0.022410208598740093,-0.026474742018239787
2023-09-28,0.21827555120337208,0.20617608178002442,0.22994725918490455,0.21827555120337208,0.21222581649169825,0.21222581649169825,0.22994725918490455,0.21827555120337208,0.20617608178002442,0.5,0.5,-0.0015349304841763974,-0.02198999848859853,-0.02597831851506546
2023-10-09,0.21567464314045764,0.1932467601446215,0.20944130039304323,0.21567464314045764,0.20446070164253957,0.20446070164253957,0.20944130039304323,0.21567464314045764,0.1932467601446215,0.5,0.5,-0.0030768859090313074,-0.02118540804517586,-0.0250277997224312
2023-10-10,0.19701506842566416,0.16602691274695378,0.10444992131228788,0.19701506842566416,0.18152099058630897,0.18152099058630897,0.10444992131228788,0.19701506842566416,0.16602691274695378,0.5,0.5,-0.004633245335869498,-0.01880848604862352,-0.022219776031846702
2023-10-11,0.11565611773827472,0.14494196718291916,0.1023623503742292,0.11565611773827472,0.13029904246059693,0.13029904246059693,0.1023623503742292,0.11565611773827472,0.14494196718291916,0.5,0.5,0.008222056899262701,-0.01350107067151486,-0.01594975617578475
2023-10-12,0.11440336314779878,0.13048648790570805,0.10435093676881266,0.11440336314779878,0.12244492552675341,0.12244492552675341,0.10435093676881266,0.11440336314779878,0.13048648790570805,0.5,0.5,0.007139274583385303,-0.012687258184610134,-0.014988342740158095
2023-10-13,0.117194350261116,0.13007603964151127,0.09537260816469652,0.117194350261116,0.12363519495131364,0.12363519495131364,0.09537260816469652,0.117194350261116,0.13007603964151127,0.5,0.5,-0.011755822213662356,-0.012810589187783014,-0.01513404225372872
2023-10-16,0.11080682901521292,0.13178571655893223,0.13383994766466045,0.11080682901521292,0.12129627278707258,0.12129627278707258,0.13383994766466045,0.11080682901521292,0.13178571655893223,0.5,0.5,-0.020255189299331264,-0.012568239337482768,-0.014847737477198494
2023-10-17,0.14669311728885062,0.15166649837674098,0.1940845875097346,0.14669311728885062,0.1491798078327958,0.1491798078327958,0.1940845875097346,0.14669311728885062,0.15166649837674098,0.5,0.5,0.0031429689658911343,-0.01545742079357684,-0.01826092898574488
2023-10-18,0.1938914426909944,0.16784090022962747,0.20086671575861476,0.1938914426909944,0.18086617146031092,0.18086617146031092,0.20086671575861476,0.1938914426909944,0.16784090022962747,0.5,0.5,-0.01316153601770685,-0.018740636284494728,-0.022139620374508947
2023-10-19,0.19598815762538296,0.19443990145105208,0.18428774108614074,0.19598815762538296,0.19521402953821754,0.19521402953821754,0.18428774108614074,0.19598815762538296,0.19443990145105208,0.5,0.5,-0.010655391811028554,-0.020227304507350333,-0.02389592520734437
2023-10-20,0.18104726342212432,0.20063042021210545,0.13516015213080385,0.18104726342212432,0.19083884181711488,0.19083884181711488,0.13516015213080385,0.18104726342212432,0.20063042021210545,0.5,0.5,-0.009147203898163888,-0.019773964885598207,-0.023360363502077215
2023-10-23,0.14106729347587216,0.2095167926347121,0.13494673587208506,0.14106729347587216,0.1752920430552921,0.1752920430552921,0.13494673587208506,0.14106729347587216,0.2095167926347121,0.5,0.5,-0.019100152734486845,-0.018163067178021707,-0.02145729771676991
2023-10-24,0.14048733292326063,0.2008848191496618,0.12956696364007497,0.14048733292326063,0.17068607603646122,0.17068607603646122,0.12956696364007497,0.14048733292326063,0.2008848191496618,0.5,0.5,0.009322776378863718,-0.0176858151195447,-0.02089348658265298
2023-10-25,0.1369512666471975,0.20020984294845165,0.16964149972941295,0.1369512666471975,0.16858055479782458,0.16858055479782458,0.16964149972941295,0.1369512666471975,0.20020984294845165,0.5,0.5,-0.009322776378863674,-0.017467649348665723,-0.02063575214543065
